K_dl	K_zld	K_cic	K_sna	K_vnd	a_dl	a_zld	a_cic	a_sna	a_vnd	q_btm	w_dl.zld	Beta	Cic_att
664.059	0.0129778	9.71131	358.825	5.20815	2.82762	2.18482	0.513497	0.0080297	1.04267e-05	0.00193626	76.4522	9.00406	12.4489
128.237	0.12433	4.30878	443.138	6.56516	3.22208	4.45055	0.245116	0.0898231	0.001159	0.00173949	86.6709	2.99034	6.51989
2163.86	0.0470785	8.19181	577.064	0.896457	1.06146	4.68624	0.197187	0.0168076	0.0569125	0.00138698	59.9957	18.7369	11.2238
533.283	2.47618	15.7363	322.495	7.47057	3.45211	1.6442	0.473249	0.0932405	1.01651e-05	0.00135866	74.8352	1.96339	6.21351
15.0565	0.546837	5.46419	1156.06	1.93787	3.61898	3.70763	0.0749331	0.239334	0.00149142	0.00128744	55.0109	5.01116	9.10282
931.327	61.7706	2.57835	241.439	2.74488	2.15343	1.02497	0.00209343	0.0109427	0.000121481	0.00105838	100	24.7649	6.75361
767.735	0.0229679	2.35118	411.246	5.35473	2.3665	5.40187	0.0272645	0.0150341	0.00219149	0.00120495	79.0116	3.11153	9.69802
712.473	0.0313007	2.78553	297.807	6.0534	2.4371	3.78785	0.172273	0.00771491	0.000237904	0.00189156	97.7295	3.11133	6.83307
242.351	0.194219	2.27282	443.926	6.37932	3.7802	1.92896	0.140494	0.0925982	4.63311e-05	0.00129585	98.8182	3.84225	6.86852
409.059	0.0251481	3.21182	377.796	5.5622	3.12608	1.95268	0.188523	0.0547439	0.00185411	0.00595494	28.8763	6.67735	7.71887
236.759	0.0466604	4.45799	282.306	2.5156	1.58222	3.46664	0.0723053	0.00841154	1.77496e-05	0.00491921	31.0703	24.811	7.62577
1417	0.0536057	2.6555	258.325	4.5715	2.09569	5.08786	0.0773533	0.00455015	0.000416565	0.00528446	4.78793	3.9975	6.0324
210.332	3.13051	8.01719	351.728	3.38062	1.13326	4.12333	0.0237893	0.165804	0.0111466	0.00553658	49.9274	1.72887	5.18267
1857.44	0.124679	3.99474	9170.65	0.209053	1.19495	4.81855	0.0133612	0.519423	0.000360131	0.00569554	40.3905	2.06408	7.4071
104.466	1.39723	2.97829	620.964	4.78452	3.72946	1.61713	0.00121766	0.143714	0.00044473	0.00464578	21.225	4.38627	6.72718
1647.91	0.0115158	2.00925	416.932	4.39139	2.53091	1.04063	0.0106951	0.163808	0.00380442	0.00602134	8.86192	4.62308	7.10462
20.9408	0.608598	4.60564	266.761	1.60649	1.32264	2.49692	0.0338717	0.00826206	5.29468e-05	0.00648384	99.9841	12.8621	6.34858
657.378	0.0603982	1.50462	846.041	9.96932	4.46534	1.0961	0.00695872	0.213769	0.00829188	0.00386092	64.2951	2.18919	4.03286
814.646	0.0252811	3.15776	279.718	3.38999	1.72368	2.47334	0.0679276	0.0504233	0.0119851	0.00576274	99.3419	8.00253	7.4699
65.6953	0.0368182	3.90422	516.59	4.83048	4.11203	3.97708	0.187408	0.0739545	1.9324e-05	0.00485197	50.8113	8.58285	7.12284
1698.57	0.0127713	3.57079	604.832	3.45621	2.13572	1.7654	0.21357	0.266579	0.000109298	0.00551713	43.312	5.35608	8.64763
76.1148	0.0127986	2.60732	592.013	5.50947	5.31682	2.97019	0.00467789	0.0704133	3.1732e-05	0.00400705	86.9571	11.5415	7.59695
170.994	0.461479	19.9099	843.694	6.68613	5.04898	2.42689	0.371005	0.00681357	0.020291	0.00117689	6.79684	4.27444	14.8301
14.1381	2.5636	7.27912	379.966	2.19385	1.61828	5.30193	0.0550627	0.0663601	0.00243802	0.00119995	6.96756	2.12273	6.05154
1101.71	2.77764	7.09386	224.445	2.55845	1.00069	5.16019	0.00941851	0.0549141	0.00415386	0.00157636	90.6231	2.08088	5.06049
1406.27	1.42616	6.62441	1545.79	188.107	1.45887	3.67059	0.00890083	0.080349	0.62513	0.00160533	99.148	3.27451	6.7387
9312.62	6.42902	5.87806	1502.57	0.724271	1.01555	3.14616	0.0373685	0.464762	0.0225356	0.00145446	4.24116	4.54226	6.7281
455.646	0.0296848	8.31563	1490.22	8.42885	3.47726	3.62706	0.16291	0.00483003	0.159808	0.00259739	33.172	3.04497	16.5354
867.192	0.0131646	211.125	767.242	9.04718	3.69321	3.3418	0.658797	0.00418602	0.116786	0.0011748	15.8925	5.47881	30.7617
634.942	0.0503561	7.7021	542.387	8.44409	3.10728	4.22568	0.433531	0.00590806	0.0282566	0.0021464	32.1102	2.11911	8.7257
1677.43	9.38185	3.56947	1209.6	5.51143	2.37316	1.10322	0.173889	0.189228	0.272689	0.00250406	7.75276	4.44492	9.06
6635.91	0.0185108	1.66039	222.045	3.40171	2.24305	1.9661	0.00525314	0.00629226	0.0248584	0.00118413	19.7189	4.19801	5.48703
1462.85	0.0196082	3.9331	298.185	4.73104	2.18868	2.91449	0.0996695	0.000204713	0.0411153	0.00222262	68.3535	4.12918	10.927
1663.95	3.12794	5.1609	736.601	1.13049	1.37654	1.66901	0.139629	0.321314	0.0012868	0.00173113	95.9874	14.2693	7.75462
11.0875	0.277584	4.24559	399.013	2.83422	2.37004	5.11077	0.0122512	0.0435773	0.129511	0.00173738	87.0096	7.50937	7.11483
51.9159	0.109417	4.56087	1570.65	6.40379	4.56774	2.87725	0.122178	0.0778641	0.232538	0.0016055	67.067	10.4987	10.3806
1037.74	0.27723	3.4605	443.493	14.5113	4.68686	1.27901	0.0137063	0.0384076	0.0271511	0.00155281	97.3373	1.66857	2.91589
625.253	0.675419	5.17366	270.244	2.7987	2.09614	1.23526	0.286171	0.0836078	0.00327072	0.00252808	97.793	10.8664	8.2041
409.058	0.0105328	1.70889	574.121	10.6196	3.798	5.13611	0.082808	0.0853786	0.016626	0.00250643	99.1569	2.85546	4.8219
96.3241	0.335713	5.35105	322.692	3.91659	3.15309	1.89476	0.262567	0.000619973	0.00361952	0.00100407	70.2483	19.2619	9.47617
57.8534	0.170551	4.77044	459.385	6.62514	5.28211	2.29939	0.191325	0.00407977	0.0172432	0.00356901	98.8065	3.44029	8.13204
3757.03	0.286611	4.39797	6105.39	0.0951661	1.3651	2.11031	0.0238647	0.563596	0.000207327	0.00165469	99.323	8.0679	9.04046
258.989	0.148588	3.27458	1140.31	6.80513	3.26947	3.36719	0.133559	0.153811	0.0337096	0.0038561	28.5357	2.20526	6.83322
7.8901	0.993578	4.54485	1795.52	0.984193	2.06634	2.39496	0.00277485	0.428471	1.65651e-05	0.00800226	62.7961	5.67171	7.18963
1568.66	0.0637592	7.84416	389.469	5.92091	2.17731	3.13786	0.434268	0.174039	0.0120538	0.00664369	16.4824	2.40355	6.19636
1713.98	0.05818	4.92332	519.573	2.18277	1.31334	3.65433	0.152576	0.128298	0.0252633	0.00839749	85.925	2.73593	7.31673
24.6329	0.0142316	4.19659	1015.21	3.73421	4.18172	3.98814	0.104745	0.0351548	0.266163	0.00681929	98.1602	16.1275	9.27332
9555.77	0.45121	6.07719	854.993	2.15711	1.52467	1.91824	0.133368	0.386173	7.17754e-05	0.00657651	92.9803	2.27112	5.62071
9795.03	0.069289	22.8549	347.646	1.35665	1.48843	1.65592	0.496026	0.0100179	0.0169968	0.00432986	100	4.78894	9.8945
166.097	0.144011	3.48815	484.218	13.3085	4.44517	2.11441	0.0173071	0.007012	0.03641	0.00998576	99.975	2.17508	4.07558
3912.87	0.0776588	12.3118	323.937	5.66728	2.03619	5.14729	0.491526	0.0616768	0.00159839	0.00144119	13.3715	2.03058	5.1064
1113.22	73.6763	4.37936	484.381	9.60407	3.8129	1.09404	0.0684592	0.155011	0.000309966	0.00333342	60.8176	1.66162	3.39293
1945.33	0.0159899	0.810239	742.523	7.12698	3.60171	1.01728	0.00214099	0.295615	0.00729146	0.0014005	57.2011	3.17022	1.99466
898.436	4.58396	7.45789	270.821	4.30551	2.58449	1.31357	0.416555	0.016542	0.00290138	0.00244294	19.4231	3.08424	8.20051
840.106	0.0653461	2.57107	580.396	7.88285	3.85176	2.10571	0.352199	0.0662498	0.000249611	0.00113714	34.2517	2.20044	7.76412
1187.98	0.0124783	1.82078	473.984	5.66803	2.81384	5.38607	0.00969638	0.15056	0.000174488	0.00100804	25.5491	5.10063	10.2707
1046.1	0.0328863	45.9825	509.85	8.01001	4.27123	1.92377	0.73836	0.0322982	1.33688e-05	0.00110335	15.3515	2.49564	18.0475
26.017	0.439115	4.54654	327.603	1.89977	1.74662	3.35819	0.0425048	0.0274857	0.000746618	0.00109382	99.7847	20.1775	7.45685
379.184	0.092189	2.48287	699.641	8.32992	3.76601	3.25944	0.0253297	0.0163017	0.0144901	0.00132534	44.3099	2.33262	7.46922
90.5008	2.2021	4.58391	251.792	1.2202	1.08586	2.33888	0.00344693	0.0175523	0.00674775	0.00170549	96.5205	24.3448	6.37879
15.4573	0.448365	3.80213	958.408	2.62972	2.50629	4.50196	0.00988574	0.333963	9.91364e-06	0.00221431	99.9945	3.91466	5.89228
1619.01	0.0158169	0.81193	235.857	7.19195	3.40721	1.25807	0.0135459	0.0275481	0.000146745	0.00104213	99.8089	4.19685	2.73843
224	0.0266986	11.5516	506.438	6.66044	3.55937	4.35041	0.337678	0.00297058	0.000162697	0.00135605	99.0835	4.81304	14.6375
5929.65	0.028702	4.2544	3772.13	0.368055	1.03435	5.18455	0.0286166	0.547736	0.00192178	0.00465246	21.0679	16.7381	8.2734
122.643	0.0578519	2.32396	508.704	8.45886	4.80297	3.83963	0.0022151	0.00361929	0.01167	0.00298146	42.3438	4.25296	6.21309
9942.08	0.0598688	3.96968	90.9412	4.40311	1.74984	1.45887	0.00605634	0.0481567	0.0119655	0.00981297	55.5418	9.51542	1.7833
7804.97	0.0163158	5.21185	5813.77	0.268989	1.19514	5.36801	0.157956	0.550042	0.0114315	0.005025	45.788	4.4787	9.07443
9888.89	0.010293	8.17071	5383.23	0.131672	1.3534	2.53524	0.310281	0.554596	0.000140042	0.00543363	31.8236	10.1906	10.5518
6783.53	0.0470621	4.1	832.692	1.54578	1.43671	3.52426	0.095052	0.330752	0.00132799	0.006177	9.84778	4.62176	8.04123
2.77236	2.9036	5.40199	3027.62	0.722921	2.41514	1.93112	0.0441663	0.511321	0.000301411	0.00829395	99.9341	5.47972	7.44419
342.15	1.63011	4.28138	255.174	6.53851	2.75727	2.1155	0.0318339	0.0117322	7.02825e-05	0.00305146	99.9825	2.03033	4.36124
10.458	0.451818	4.5502	509.784	2.60401	4.30895	2.11162	0.0365893	0.039413	0.00577934	0.00987787	91.6872	4.34611	7.39562
117.08	0.204006	2.67821	693.271	7.61233	4.38969	3.24331	0.0426117	0.0274193	0.0222519	0.00317148	32.2098	2.57044	6.05209
63.2355	0.0319983	3.33635	653.983	5.00818	4.17023	4.84735	0.178716	0.144671	2.61342e-05	0.00381431	54.4086	8.89681	6.67197
274.259	0.397226	2.50031	358.207	9.32278	3.99091	1.38578	0.0127274	0.0250824	0.000243696	0.00981006	41.2226	2.47508	3.84271
169.988	0.0195284	1.83501	446.147	6.04111	4.26116	1.1069	0.0113935	0.0416747	0.00111791	0.00623766	96.1625	11.7779	5.34026
19.1548	0.250623	4.33958	277.954	1.97157	1.7503	2.86307	0.034221	0.0325278	0.00535717	0.00747246	74.8343	12.732	6.52011
4.9065	0.561176	3.90813	1831.59	1.18009	4.79699	1.42166	0.0126208	0.432078	0.00471576	0.00996807	35.0384	15.0088	8.34938
26.288	0.136637	2.95408	814.796	3.91678	4.59122	4.3885	0.0259838	0.0182445	0.0725852	0.00146539	52.8227	8.59844	7.58928
693.009	0.103077	2.72523	1208.91	10.5575	3.96958	4.21898	0.271765	0.018932	0.101533	0.00133473	4.4863	2.44946	7.25623
3428.1	6.08161	5.91879	1138.07	1.17369	1.34276	1.94906	0.152339	0.419805	0.0140605	0.00191327	7.32731	5.9586	8.0318
497.832	0.0112664	3.30302	430.187	6.38986	3.88021	1.53928	0.0887962	0.0416265	0.00847124	0.00187217	19.1276	11.2053	11.4956
818.102	0.188555	30.9219	5092.69	2.29028	2.66348	2.15864	0.568131	0.363929	0.0073841	0.00138958	45.4054	2.14184	19.0567
2527.02	0.0459525	2.70288	1824.88	4.93228	2.60852	1.15881	0.127924	0.360836	0.1207	0.00316046	70.3538	2.37884	6.51659
15.7238	0.84118	5.40454	4372.88	5.46942	3.79023	3.52965	0.00608337	0.332052	0.50076	0.0018206	75.8999	2.52105	8.1039
318.438	0.118735	7.14348	678.107	3.95369	2.02075	5.52491	0.283636	0.0507704	0.0383767	0.00113153	99.402	2.32559	9.5972
11.54	0.144043	2.97695	330.809	2.45455	1.86723	4.70764	0.0288854	0.152884	0.0090777	0.00250976	99.6391	24.8908	4.69066
1052.61	0.0180355	1.77563	324.125	8.6448	2.99892	2.76023	0.00105224	0.0807923	0.000313174	0.00296321	99.5244	2.35995	3.9371
1016.66	0.0133403	3.48541	1581.65	3.01618	1.71987	5.65089	0.0530038	0.38981	0.0248454	0.00124164	81.2963	9.81058	11.4421
33.8624	0.655964	7.56899	276.522	6.25229	3.50352	4.84226	0.218419	0.0304548	0.00363045	0.00115533	86.0896	2.31346	5.34417
9144.31	0.0158455	4.74342	853.843	3.34408	1.53115	5.04555	0.19453	0.425095	0.0107153	0.00276815	89.4867	5.11573	1.9101
2507.36	0.232368	4.15093	707.794	1.08642	1.02454	3.97046	0.0627402	0.400173	1.36681e-05	0.00111038	66.67	15.2946	6.06858
9917.62	0.655095	4.1052	6877.58	0.0839588	1.54797	1.69705	0.076594	0.559349	4.77052e-05	0.00207907	57.3152	3.7606	7.62407
217.109	4.44701	7.95668	2842.97	1.32699	1.94252	1.62831	0.243047	0.444186	0.158709	0.0013873	76.694	10.3299	10.7071
646.336	0.333345	987.885	2805.78	2.619	2.58332	2.20346	0.787057	0.385619	0.00165711	0.000921827	91.5348	2.36805	22.4693
698.581	0.0294586	1.76997	604.798	13.3569	3.99557	4.66623	0.0320915	0.00471638	0.0130665	0.00118465	74.2839	1.66573	2.69794
59.8718	0.165491	735.294	1342.55	3.80022	4.64909	4.25766	0.593569	0.0388554	0.0259611	0.00150328	38.9045	3.17721	30.0357
19.338	0.974228	7.95095	5695.73	1.65631	5.50302	2.18948	0.185903	0.329884	0.019565	0.00563491	72.9562	1.7223	9.4848
2.22287	0.0919087	3.88946	2130.75	1.35364	4.34729	2.80916	0.027689	0.421473	0.128656	0.00795287	76.1346	24.8828	8.56126
23.5742	0.388768	2.8729	2005.93	2.86536	2.60211	3.51754	0.0518587	0.39487	0.0241408	0.00578515	40.8337	7.12979	3.12634
278.559	0.017226	2.31509	686.715	7.13224	4.56332	1.27678	0.0587534	0.0177393	0.0602494	0.00650919	7.62271	6.30926	8.15915
69.0543	6.78104	7.31761	1410.52	2.66853	2.99596	1.13662	0.0905822	0.177633	0.320011	0.00509492	4.27602	24.659	11.6567
117.366	0.192031	27.5665	4980.29	1.68446	2.54479	2.21502	0.371518	0.375346	0.147052	0.00634577	51.1554	4.64523	17.553
139.531	1.34259	4.58139	349.948	5.1279	1.86161	2.89035	0.00325172	0.0428754	0.0908241	0.0056149	99.8826	2.51078	4.59223
827.732	3.02484	5.4467	2395.58	39.7914	2.43319	1.4114	0.0732972	0.210091	0.473213	0.00337615	95.7881	4.30625	6.67613
160.245	6.9988	4.46865	2610.24	2.05596	1.99366	1.56896	0.0158939	0.407611	0.153778	0.00988634	99.8164	2.75803	7.04433
191.928	0.993915	5.03358	3730.67	1.76342	2.20329	2.25362	0.143075	0.410866	0.00239538	0.00370985	99.769	2.28734	7.57895
1331.24	0.0232216	1.96525	353.261	8.26707	2.96133	9.926	0.0365611	0.00559905	0.000345741	0.00154771	9.65727	2.27844	4.84553
197.863	0.195708	3.97812	6879	0.0445197	1.15046	6.74249	1.75183e-05	0.504169	0.000395671	0.0012333	20.6785	7.74299	9.12613
1231.92	0.0146665	3.08802	305.275	9.0135	2.64323	9.9954	0.19137	0.00658997	0.000574372	0.00201632	32.4276	1.92912	4.86573
61.4691	0.0876057	2.81304	662.635	4.36575	5.09472	7.81315	0.00382524	0.0990789	1.08194e-05	0.00154603	5.39787	8.68664	7.95204
1316.4	0.0154139	1.6699	386.713	7.81055	3.35645	5.81456	0.036043	0.066411	0.00238564	0.00143732	13.5921	2.5683	6.51404
2267.96	0.0267718	4.37452	232.633	2.79008	1.58929	6.97941	0.23249	0.000851714	0.00051954	0.00137942	10.7553	14.4447	8.71147
17.9323	0.166831	3.8839	581.81	2.83959	2.35713	7.3173	0.0411816	0.209606	0.000317579	0.00150408	99.4278	5.03775	6.69313
17.9407	0.0600757	7.8028	383.058	1.83344	1.62538	8.82824	0.276197	0.0149985	0.00382544	0.00195128	92.2183	16.1251	9.06372
365.66	0.0100302	3.00097	857.753	3.20097	1.68853	8.52429	0.000155523	0.321306	0.0160109	0.00171306	61.0008	25	8.20593
63.0858	0.0235925	2.34664	936.472	5.80017	5.19846	5.61703	0.0296613	0.189626	2.90735e-05	0.00178924	68.0664	9.67609	7.52151
204.599	0.320556	3.62753	424.992	11.6802	3.70357	5.38528	4.19137e-05	0.0924459	1.10528e-05	0.000902195	67.2653	2.37923	1.98824
20.7597	0.0283342	2.66416	451.893	4.58293	5.49003	8.92385	0.018694	0.000899808	0.0248327	0.00280651	60.7507	8.60599	7.51738
111.16	0.0316622	2.18463	420.609	6.4391	3.4019	6.53136	0.00616301	0.00392113	0.00264719	0.0012493	94.6386	7.3877	6.66021
218.987	0.0878347	3.53627	411.401	2.8537	1.20273	8.30845	9.79746e-05	0.148151	2.34426e-05	0.00499863	40.4024	4.12394	5.99354
1431.51	0.053405	4.06476	204.458	1.92885	1.03321	7.00779	0.0512662	0.00605774	1.41531e-05	0.00407735	18.6663	12.3495	6.89613
142.348	0.04604	2.77347	713.586	4.10793	2.77164	9.9698	1.16226e-05	0.227351	1.8064e-05	0.00501879	7.72259	6.00183	6.26487
44.4095	0.0251527	3.12623	450.759	4.1215	4.33693	8.25866	0.0940117	0.00466892	0.00195558	0.00717334	22.955	7.2085	7.055
718.503	0.0372275	3.83352	3742.1	1.4845	1.08706	9.49621	0.00730163	0.449846	0.000623415	0.00785458	62.6064	2.27981	7.32014
14.046	0.903058	6.94173	423.134	7.31797	2.42679	5.04817	0.00244446	0.0622522	0.0504046	0.00985007	95.3376	1.9212	3.61878
56.5907	0.135123	4.79785	465.693	10.3192	4.10069	6.62868	0.00765883	0.0494399	0.000289408	0.00727145	64.006	1.74875	4.30442
623.1	0.0291209	2.53714	307.372	4.21515	2.4044	5.4791	0.00237283	9.98827e-05	0.0275347	0.00352245	2.99122	13.7129	7.69297
9.24684	3.16752	7.19119	235.477	3.82008	1.80782	5.51766	0.00215822	0.00620115	0.00429014	0.00103341	98.5436	1.71998	5.05655
34.4184	0.031364	3.81012	672.567	5.49216	2.17844	8.48819	0.0778315	0.00679231	0.318618	0.00249973	59.7824	24.7728	6.98791
711.751	0.0851653	4.63172	7242.88	0.331717	1.10639	7.16376	0.0768355	0.520026	0.0582265	0.00173191	97.9842	3.09927	9.35241
4811.95	0.0418242	13.2356	9765.01	0.263813	1.47164	6.13973	0.409797	0.509068	0.00619899	0.00346718	13.5281	2.3887	12.0014
116.488	0.14111	2.96816	452.479	5.95411	2.72908	8.8103	1.07358e-05	0.0610163	0.00309878	0.00158302	19.2501	3.23438	4.89931
208.304	0.0103801	2.48584	591.712	5.45703	3.30123	7.70354	0.0503828	0.154395	4.47566e-05	0.00171083	33.0689	17.017	7.66623
26.2297	0.134056	2.72101	328.602	7.72103	5.02742	6.70597	0.0215768	0.00587083	0.000663114	0.00169239	98.4197	3.66514	3.41349
59.2899	0.0111264	11.2082	925.599	4.00835	4.41602	6.97104	0.346278	0.13069	0.00105036	0.00182072	93.4881	13.7634	15.2516
109.564	0.315942	5.09759	400.807	13.7343	4.11623	6.34524	1.17017e-05	0.0194604	6.20944e-05	0.00356046	21.4781	2.00968	3.26424
129.124	0.0234565	2.58219	381.666	15.3314	5.7178	8.3748	0.00150691	0.00220084	1.77605e-05	0.00223297	50.8747	10.2138	1.60639
7.19759	0.0727029	3.53909	5828.68	0.518655	3.02886	9.05486	0.0136865	0.432319	0.0543134	0.00963592	39.8327	3.48599	8.62241
49.842	0.124423	3.43445	1138.41	6.88178	5.44115	6.65422	0.00403796	0.204833	6.03963e-05	0.00997493	11.0726	2.16537	4.53521
1256.08	0.0179253	2.65628	258.674	9.5796	2.28067	10.0001	0.00103164	0.00289535	0.00288913	0.00400916	35.3854	2.00233	3.44387
26.3107	0.206815	7.34434	6335.37	0.974001	1.71632	5.27864	0.1232	0.459541	0.96261	0.00535046	24.9299	4.47064	10.4656
61.0381	0.189358	4.69995	8584.54	4.33167	3.93955	7.40766	0.0116646	0.289033	0.251108	0.00821619	9.16859	1.44801	5.6979
15.2937	0.050391	4.08591	1182.29	1.77522	3.77509	9.99998	0.000118215	0.383618	5.38942e-05	0.00493815	3.00664	23.4648	7.76781
616.759	0.0559456	2.80159	348.198	6.09577	2.0911	7.73154	0.038204	0.0608149	0.000168029	0.00340501	19.151	2.65826	5.69437
71.9055	0.0195923	1.92949	606.75	4.6611	4.05897	7.86866	0.0249017	0.0071052	0.00308716	0.00768118	23.6817	7.17507	4.9179
532.139	0.0238656	2.26555	415.298	6.77242	3.16399	5.73356	0.0371059	0.0161897	0.000336623	0.00331381	16.0703	3.56513	7.78648
83.6689	0.0370893	12.4375	2613.87	3.53978	4.19945	6.01178	0.0310881	0.238141	0.000790409	0.00506765	42.092	2.77542	17.1667
28.9154	0.0273005	5.65959	1593.16	0.0190235	1.06161	5.24285	0.0585048	0.175659	0.00170838	0.00821558	69.4888	24.9904	10.8159
25.7897	0.0530875	3.15116	281.696	5.57043	2.82906	9.36004	0.00361935	0.00683571	3.54762e-05	0.00932938	85.9852	4.32768	3.61048
61.6446	0.0659193	4.34761	447.797	8.41718	3.0165	8.0472	0.00288439	0.00417906	0.0278754	0.00994856	89.2678	1.97401	4.92592
95.7853	0.0436616	3.35438	530.306	9.397	3.33669	7.23198	9.77877e-05	0.0411939	0.00705002	0.00986402	99.1372	2.09622	4.03782
822.155	0.0139973	2.80647	666.596	3.47417	1.65985	6.66614	0.016017	0.25656	0.00778348	0.00459387	48.3656	6.19501	7.82264
210.201	0.0390275	5.36624	808.107	4.26265	2.16656	7.37778	0.160815	0.200248	0.000333323	0.00316414	56.4525	3.85346	9.5813
5.78244	0.0252325	5.81669	6185.4	0.024255	1.24339	9.90175	0.00146543	0.522668	0.00043024	0.00727751	66.1853	24.3984	11.1801
3973.4	0.0119728	3.89486	9998.37	0.0526361	1.12136	8.50494	0.00898555	0.543756	0.0116471	0.00525397	89.0616	2.53872	8.68114
8530.48	0.028581	4.31101	5214.97	0.192789	1.19821	5.29884	0.0513843	0.56358	0.0392486	0.00168252	15.1046	18.3352	9.77657
4586	0.0169172	4.51906	489.696	1.28127	1.09721	7.0426	0.0831921	0.203793	0.00320041	0.00183781	39.7794	17.2206	8.70554
59.6261	0.524849	5.0997	655.314	4.24441	2.74821	5.94458	0.020195	0.0775956	0.0414749	0.00218379	10.9606	2.15742	5.98324
21.2859	0.169063	3.89739	1195.75	3.13935	3.15712	9.99549	0.0553874	0.115885	0.234606	0.00294276	8.78168	3.05984	6.86236
38.4018	0.072489	3.39193	905.313	3.98182	4.8785	9.95872	0.0539172	0.232479	0.000195309	0.0014817	12.1128	7.13445	8.23199
216.388	0.0111994	18.4128	1657.71	9.73168	4.6351	9.00517	0.0862747	0.0275895	0.23433	0.00186144	6.74808	12.5629	19.2382
796.374	0.0182427	38.8275	604.127	6.01293	2.79654	6.35751	0.0320637	0.0171913	0.0322263	0.000986127	31.786	4.15894	31.9909
43.9309	0.0246759	3.09451	391.216	5.03241	4.41701	6.21976	0.0684778	0.0329414	0.00415133	0.00191921	77.0406	14.6058	7.33502
1570.43	0.119317	3.44043	3399.77	0.875326	1.01933	7.20985	0.00536986	0.515198	0.00386273	0.00194956	77.7318	2.86151	5.86696
3708.72	0.120825	5.15056	9364.98	0.579334	1.14637	8.72586	0.00787198	0.514239	0.0375506	0.00120676	81.8577	1.5378	5.68004
15.0473	0.146999	2.95096	841.986	3.4676	3.59565	9.00324	0.0118708	0.0297929	0.0492954	0.00160759	77.416	2.6993	5.63541
243.801	0.0102195	3.1598	689.316	6.33644	3.21523	9.12897	1.32447e-05	0.00473702	0.0325984	0.00118145	68.3299	7.41215	11.9529
192.446	0.0206149	2.34368	1186.28	11.5329	4.55037	9.99809	0.0106455	0.154439	0.0203607	0.00485757	32.0881	2.22866	4.54011
446.903	0.0127533	2.99777	579.495	4.81862	2.48728	7.14428	0.0414131	0.11972	0.0058284	0.00987648	20.0342	4.06824	7.44445
3.49728	0.310937	6.92112	1480.6	1.50711	3.77725	7.5542	0.0644055	0.389862	2.0378e-05	0.0050328	5.39916	3.32954	8.04238
2336.96	0.0264397	16.9513	611.556	2.2227	1.33215	6.94853	0.233052	0.0162518	0.176969	0.00455412	20.9997	4.89966	14.9697
1540.69	0.0128044	2.52148	506.428	5.33427	1.84135	5.57541	0.00929507	0.203512	0.0301761	0.00460258	97.9161	2.27726	5.69893
14.3165	0.025646	2.14	370.25	4.02841	4.35746	7.51923	0.0122428	0.0170176	0.0615002	0.00462935	60.6168	18.4767	4.94447
58.1744	0.0228366	2.40674	500.143	7.83098	4.50669	9.72045	0.000526194	0.00961676	0.0086147	0.00359896	95.2824	3.48862	5.13177
13.5184	0.389622	5.4676	278.521	3.29716	1.7301	8.84141	0.00706094	3.79683e-05	0.00284654	0.00220184	67.65	1.99	5.39196
134.527	0.0407615	2.05331	442.614	7.07225	4.78223	5.89357	0.0283298	0.00292058	0.000354637	0.00272527	13.2731	6.49811	6.45552
1658.1	0.0416919	3.80665	414.108	3.07903	1.56321	6.18601	0.0311236	0.0784474	0.0175672	0.0015949	37.8267	3.67343	9.86169
11.2124	0.123721	2.86968	670.703	3.49194	4.3561	9.186	0.00692521	0.248487	1.0011e-05	0.00151763	47.5371	4.75791	5.85566
